subid,gender,trial,pool,rate_s,rate_o,choice_raw,outcome_s,outcome_o,conds,party,frame,choice
2122,2,13,40,-3,-1,10,33,29,2,1,2,11
2122,2,14,60,-1,-1,32,31,29,2,1,2,33
2122,2,15,150,-2,-1,51,106,97,2,1,2,52
2122,2,16,120,-1,-1,60,60,60,2,1,2,61
2122,2,17,100,-3,-1,28,75,75,2,1,2,29
2122,2,18,150,-1,-2,103,99,102,2,1,2,104
2122,2,19,80,-3,-1,19,66,58,2,1,2,20
2122,2,20,120,-1,-2,82,80,80,2,1,2,83
2122,2,1,75,2,1,25,52,49,1,1,1,26
2122,2,2,120,1,2,83,79,82,1,1,1,84
2122,2,3,100,3,1,29,72,76,1,1,1,30
2122,2,4,60,1,2,41,39,42,1,1,1,42
2122,2,5,90,1,3,70,65,75,1,1,1,71
2122,2,6,150,2,1,50,106,97,1,1,1,51
2122,2,7,40,1,3,30,29,33,1,1,1,31
2122,2,8,80,3,1,20,72,56,1,1,1,21
2122,2,9,100,1,1,58,50,50,1,1,1,59
2122,2,10,80,1,3,60,54,78,1,1,1,61
2122,2,11,150,1,2,98,94,112,1,1,1,99
2122,2,12,120,2,1,41,86,77,1,1,1,42
2122,2,13,200,1,1,101,100,100,1,1,1,102
2122,2,14,40,3,1,13,39,27,1,1,1,14
2122,2,15,60,1,1,19,30,30,1,1,1,20
2122,2,16,75,1,2,50,48,54,1,1,1,51
2122,2,17,120,1,1,61,60,60,1,1,1,62
2122,2,18,60,2,1,22,42,39,1,1,1,23
2122,2,19,100,1,3,73,74,78,1,1,1,74
2122,2,20,90,3,1,22,75,65,1,1,1,23
2122,2,1,120,-1,-1,59,59,61,4,2,2,60
2122,2,2,60,-1,-2,40,39,42,4,2,2,41
2122,2,3,40,-1,-3,30,29,33,4,2,2,31
2122,2,4,150,-1,-2,100,101,98,4,2,2,101
2122,2,5,75,-2,-1,25,50,50,4,2,2,26
2122,2,6,100,-1,-3,75,73,81,4,2,2,76
2122,2,7,120,-2,-1,35,78,81,4,2,2,36
2122,2,8,200,-1,-1,100,100,100,4,2,2,101
2122,2,9,80,-3,-1,18,57,61,4,2,2,19
2122,2,10,100,-1,-1,52,50,50,4,2,2,53
2122,2,11,80,-1,-3,59,59,63,4,2,2,60
2122,2,12,150,-2,-1,48,96,102,4,2,2,49
2122,2,13,90,-3,-1,22,63,69,4,2,2,23
2122,2,14,60,-1,-1,28,30,30,4,2,2,29
2122,2,15,75,-1,-2,50,49,52,4,2,2,51
2122,2,16,90,-1,-3,66,67,69,4,2,2,67
2122,2,17,60,-2,-1,20,38,41,4,2,2,21
2122,2,18,40,-3,-1,10,27,31,4,2,2,11
2122,2,19,120,-1,-2,81,79,82,4,2,2,82
2122,2,20,100,-3,-1,25,75,75,4,2,2,26
2122,2,1,90,3,1,22,69,67,3,2,1,23
2122,2,2,150,1,2,100,100,100,3,2,1,101
2122,2,3,60,1,1,30,30,30,3,2,1,31
2122,2,4,150,2,1,50,102,99,3,2,1,51
2122,2,5,120,1,1,60,60,60,3,2,1,61
2122,2,6,80,1,3,60,62,54,3,2,1,61
2122,2,7,120,1,2,80,81,78,3,2,1,81
2122,2,8,90,1,3,68,68,66,3,2,1,69
2122,2,9,60,2,1,20,42,39,3,2,1,21
2122,2,10,40,1,3,31,32,24,3,2,1,32
2122,2,11,75,2,1,26,52,49,3,2,1,27
2122,2,12,100,1,1,50,50,50,3,2,1,51
2122,2,13,80,3,1,20,60,60,3,2,1,21
2122,2,14,200,1,1,104,100,100,3,2,1,105
2122,2,15,60,1,2,42,41,38,3,2,1,43
2122,2,16,40,3,1,11,33,29,3,2,1,12
2122,2,17,120,2,1,41,82,79,3,2,1,42
2122,2,18,100,1,3,75,73,81,3,2,1,76
2122,2,19,75,1,2,50,50,50,3,2,1,51
2122,2,20,100,3,1,25,78,74,3,2,1,26
2123,2,1,120,-2,-1,42,54,93,2,1,2,43
2123,2,2,100,-1,-3,76,63,111,2,1,2,77
2123,2,3,200,-1,-1,96,100,100,2,1,2,97
2123,2,4,90,-3,-1,12,60,70,2,1,2,13
2123,2,5,150,-1,-2,95,97,106,2,1,2,96
2123,2,6,75,-2,-1,19,44,53,2,1,2,20
2123,2,7,90,-1,-3,68,61,87,2,1,2,69
2123,2,8,120,-1,-2,79,76,88,2,1,2,80
2123,2,9,100,-3,-1,23,48,84,2,1,2,24
2123,2,10,75,-1,-2,50,38,74,2,1,2,51
2123,2,11,60,-2,-1,17,36,42,2,1,2,18
2123,2,12,80,-3,-1,9,57,61,2,1,2,10
2123,2,13,150,-2,-1,47,94,103,2,1,2,48
2123,2,14,60,-1,-2,40,38,44,2,1,2,41
2123,2,15,100,-1,-1,49,50,50,2,1,2,50
2123,2,16,40,-1,-3,26,25,45,2,1,2,27
2123,2,17,120,-1,-1,38,48,72,2,1,2,39
2123,2,18,80,-1,-3,60,53,81,2,1,2,61
2123,2,19,40,-3,-1,10,42,26,2,1,2,11
2123,2,20,60,-1,-1,21,29,31,2,1,2,22
2123,2,1,60,1,2,40,44,32,1,1,1,41
2123,2,2,75,2,1,35,54,48,1,1,1,36
2123,2,3,120,1,1,60,77,43,1,1,1,61
2123,2,4,100,1,3,78,76,72,1,1,1,79
2123,2,5,60,1,1,23,30,30,1,1,1,24
2123,2,6,120,1,2,79,89,62,1,1,1,80
2123,2,8,90,3,1,23,69,67,1,1,1,24
2123,2,9,40,1,3,32,20,60,1,1,1,33
2123,2,10,100,1,1,54,50,50,1,1,1,55
2123,2,11,60,2,1,25,40,40,1,1,1,26
2123,2,12,150,1,2,105,106,88,1,1,1,106
2123,2,13,40,3,1,22,36,28,1,1,1,23
2123,2,14,120,2,1,40,122,59,1,1,1,41
2123,2,15,100,3,1,29,96,68,1,1,1,30
2123,2,16,75,1,2,54,49,52,1,1,1,55
2123,2,17,200,1,1,102,100,100,1,1,1,103
2123,2,18,90,1,3,69,67,69,1,1,1,70
2123,2,19,150,2,1,50,106,97,1,1,1,51
2123,2,20,80,3,1,20,75,55,1,1,1,21
2123,2,2,60,-1,-2,39,36,48,4,2,2,40
2123,2,3,200,-1,-1,99,43,157,4,2,2,100
2123,2,5,120,-1,-1,6,40,80,4,2,2,7
2123,2,6,90,-1,-3,68,57,99,4,2,2,69
2123,2,7,60,-1,-1,33,22,38,4,2,2,34
2123,2,9,80,-3,-1,14,60,60,4,2,2,15
2123,2,10,75,-1,-2,39,42,66,4,2,2,40
2123,2,11,100,-3,-1,21,63,79,4,2,2,22
2123,2,12,120,-2,-1,29,54,93,4,2,2,30
2123,2,13,100,-1,-3,71,71,87,4,2,2,72
2123,2,14,150,-2,-1,35,74,113,4,2,2,36
2123,2,16,75,-2,-1,22,54,48,4,2,2,23
2123,2,17,40,-3,-1,10,36,28,4,2,2,11
2123,2,19,90,-3,-1,6,60,70,4,2,2,7
2123,2,20,100,-1,-1,17,48,52,4,2,2,18
2123,2,1,90,3,1,22,66,68,3,2,1,23
2123,2,2,200,1,1,102,100,100,3,2,1,103
2123,2,3,40,3,1,11,27,31,3,2,1,12
2123,2,4,120,1,1,60,60,60,3,2,1,61
2123,2,7,150,1,2,100,100,100,3,2,1,101
2123,2,8,40,1,3,31,30,30,3,2,1,32
2123,2,9,75,2,1,25,48,51,3,2,1,26
2123,2,11,60,1,2,38,40,40,3,2,1,39
2123,2,12,90,1,3,67,70,60,3,2,1,68
2123,2,13,120,1,2,77,80,80,3,2,1,78
2123,2,14,100,1,3,76,74,78,3,2,1,77
2123,2,15,75,1,2,48,49,52,3,2,1,49
2123,2,16,100,3,1,25,78,74,3,2,1,26
2123,2,17,60,2,1,20,40,40,3,2,1,21
2123,2,18,100,1,1,56,50,50,3,2,1,57
2123,2,19,120,2,1,40,78,81,3,2,1,41
2123,2,20,60,1,1,30,30,30,3,2,1,31
2124,2,1,90,-3,-1,21,69,67,2,1,2,22
2124,2,2,200,-1,-1,98,100,100,2,1,2,99
2124,2,3,40,-3,-1,10,30,30,2,1,2,11
2124,2,4,120,-1,-1,60,60,60,2,1,2,61
2124,2,5,150,-2,-1,47,100,100,2,1,2,48
2124,2,6,80,-1,-3,60,57,69,2,1,2,61
2124,2,7,150,-1,-2,100,99,102,2,1,2,101
2124,2,8,40,-1,-3,30,29,33,2,1,2,31
2124,2,9,75,-2,-1,25,50,50,2,1,2,26
2124,2,10,80,-3,-1,20,60,60,2,1,2,21
2124,2,11,60,-1,-2,40,40,40,2,1,2,41
2124,2,12,90,-1,-3,67,68,66,2,1,2,68
2124,2,13,120,-1,-2,80,79,82,2,1,2,81
2124,2,14,100,-1,-3,74,75,75,2,1,2,75
2124,2,15,75,-1,-2,50,50,50,2,1,2,51
2124,2,16,100,-3,-1,23,75,75,2,1,2,24
2124,2,17,60,-2,-1,20,40,40,2,1,2,21
2124,2,18,100,-1,-1,53,49,51,2,1,2,54
2124,2,19,120,-2,-1,40,80,80,2,1,2,41
2124,2,20,60,-1,-1,31,30,30,2,1,2,32
2124,2,1,80,1,3,60,51,87,1,1,1,61
2124,2,2,60,1,2,41,40,40,1,1,1,42
2124,2,3,200,1,1,99,100,100,1,1,1,100
2124,2,4,60,2,1,34,40,40,1,1,1,35
2124,2,5,120,1,1,55,60,60,1,1,1,56
2124,2,6,90,1,3,67,67,69,1,1,1,68
2124,2,7,60,1,1,32,30,30,1,1,1,33
2124,2,8,150,1,2,101,100,100,1,1,1,102
2124,2,9,80,3,1,19,120,40,1,1,1,20
2124,2,10,75,1,2,50,50,50,1,1,1,51
2124,2,12,120,2,1,44,80,80,1,1,1,45
2124,2,14,150,2,1,51,110,95,1,1,1,52
2124,2,15,40,1,3,28,30,30,1,1,1,29
2124,2,16,75,2,1,26,50,50,1,1,1,27
2124,2,17,40,3,1,10,30,30,1,1,1,11
2124,2,18,120,1,2,78,80,80,1,1,1,79
2124,2,19,90,3,1,27,66,68,1,1,1,28
2124,2,20,100,1,1,51,50,50,1,1,1,52
2124,2,1,60,-1,-2,40,39,42,4,2,2,41
2124,2,2,75,-2,-1,25,46,52,4,2,2,26
2124,2,3,120,-1,-1,55,52,68,4,2,2,56
2124,2,4,100,-1,-3,75,71,87,4,2,2,76
2124,2,5,60,-1,-1,26,27,33,4,2,2,27
2124,2,6,120,-1,-2,78,76,88,4,2,2,79
2124,2,7,80,-1,-3,60,58,66,4,2,2,61
2124,2,8,90,-3,-1,18,63,69,4,2,2,19
2124,2,9,40,-1,-3,29,28,36,4,2,2,30
2124,2,10,100,-1,-1,50,45,55,4,2,2,51
2124,2,11,60,-2,-1,15,38,41,4,2,2,16
2124,2,12,150,-1,-2,98,96,108,4,2,2,99
2124,2,13,40,-3,-1,10,24,32,4,2,2,11
2124,2,14,120,-2,-1,38,76,82,4,2,2,39
2124,2,15,100,-3,-1,21,69,77,4,2,2,22
2124,2,16,75,-1,-2,43,47,56,4,2,2,44
2124,2,17,200,-1,-1,96,88,112,4,2,2,97
2124,2,18,90,-1,-3,67,60,90,4,2,2,68
2124,2,19,150,-2,-1,49,98,101,4,2,2,50
2124,2,20,80,-3,-1,17,51,63,4,2,2,18
2124,2,1,120,2,1,41,90,75,3,2,1,42
2124,2,2,100,1,3,75,75,75,3,2,1,76
2124,2,3,200,1,1,103,112,88,3,2,1,104
2124,2,4,90,3,1,24,72,66,3,2,1,25
2124,2,5,150,1,2,101,103,94,3,2,1,102
2124,2,6,75,2,1,25,64,43,3,2,1,26
2124,2,7,90,1,3,69,68,66,3,2,1,70
2124,2,8,120,1,2,81,82,76,3,2,1,82
2124,2,9,100,3,1,27,81,73,3,2,1,28
2124,2,10,75,1,2,52,51,48,3,2,1,53
2124,2,11,60,2,1,20,46,37,3,2,1,21
2124,2,12,80,3,1,27,72,56,3,2,1,28
2124,2,13,150,2,1,53,110,95,3,2,1,54
2124,2,14,60,1,2,42,41,38,3,2,1,43
2124,2,15,100,1,1,50,58,42,3,2,1,51
2124,2,16,40,1,3,30,31,27,3,2,1,31
2124,2,17,120,1,1,65,70,50,3,2,1,66
2124,2,18,80,1,3,60,62,54,3,2,1,61
2124,2,20,60,1,1,30,32,28,3,2,1,31
1120,1,1,80,1,3,80,80,0,1,1,1,81
1120,1,2,60,1,2,60,60,0,1,1,1,61
1120,1,3,200,1,1,200,200,0,1,1,1,201
1120,1,4,60,2,1,60,120,0,1,1,1,61
1120,1,5,120,1,1,120,119,1,1,1,1,121
1120,1,6,90,1,3,90,90,0,1,1,1,91
1120,1,7,60,1,1,60,60,0,1,1,1,61
1120,1,8,150,1,2,150,150,0,1,1,1,151
1120,1,9,80,3,1,80,240,0,1,1,1,81
1120,1,10,75,1,2,75,75,0,1,1,1,76
1120,1,11,100,3,1,100,300,0,1,1,1,101
1120,1,12,120,2,1,120,240,0,1,1,1,121
1120,1,13,100,1,3,98,100,0,1,1,1,99
1120,1,14,150,2,1,150,300,0,1,1,1,151
1120,1,15,40,1,3,40,40,0,1,1,1,41
1120,1,16,75,2,1,74,150,0,1,1,1,75
1120,1,17,40,3,1,40,120,0,1,1,1,41
1120,1,18,120,1,2,120,120,0,1,1,1,121
1120,1,19,90,3,1,90,270,0,1,1,1,91
1120,1,20,100,1,1,100,100,0,1,1,1,101
1120,1,2,75,-2,-1,25,50,50,4,2,2,26
1120,1,3,120,-1,-1,62,60,60,4,2,2,63
1120,1,4,100,-1,-3,75,74,78,4,2,2,76
1120,1,5,60,-1,-1,32,30,30,4,2,2,33
1120,1,6,120,-1,-2,81,81,78,4,2,2,82
1120,1,7,80,-1,-3,60,60,60,4,2,2,61
1120,1,8,90,-3,-1,21,66,68,4,2,2,22
1120,1,9,40,-1,-3,30,30,30,4,2,2,31
1120,1,10,100,-1,-1,50,50,50,4,2,2,51
1120,1,11,60,-2,-1,20,50,35,4,2,2,21
1120,1,12,150,-1,-2,101,100,100,4,2,2,102
1120,1,13,40,-3,-1,10,33,29,4,2,2,11
1120,1,14,120,-2,-1,37,78,81,4,2,2,38
1120,1,15,100,-3,-1,25,84,72,4,2,2,26
1120,1,16,75,-1,-2,50,50,50,4,2,2,51
1120,1,17,200,-1,-1,103,100,100,4,2,2,104
1120,1,18,90,-1,-3,67,66,72,4,2,2,68
1120,1,19,150,-2,-1,50,102,99,4,2,2,51
1120,1,20,80,-3,-1,19,51,63,4,2,2,20
1120,1,1,120,2,1,57,120,60,3,2,1,58
1120,1,2,100,1,3,51,50,150,3,2,1,52
1120,1,3,200,1,1,115,100,100,3,2,1,116
1120,1,4,90,3,1,39,135,45,3,2,1,40
1120,1,5,150,1,2,80,75,150,3,2,1,81
1120,1,6,75,2,1,21,76,37,3,2,1,22
1120,1,7,90,1,3,36,45,135,3,2,1,37
1120,1,8,120,1,2,75,60,120,3,2,1,76
1120,1,9,100,3,1,66,150,50,3,2,1,67
1120,1,10,75,1,2,50,38,74,3,2,1,51
1120,1,11,60,2,1,46,60,30,3,2,1,47
1120,1,12,80,3,1,40,120,40,3,2,1,41
1120,1,13,150,2,1,50,150,75,3,2,1,51
1120,1,14,60,1,2,43,30,60,3,2,1,44
1120,1,15,100,1,1,37,50,50,3,2,1,38
1120,1,16,40,1,3,15,20,60,3,2,1,16
1120,1,17,120,1,1,64,60,60,3,2,1,65
1120,1,18,80,1,3,48,40,120,3,2,1,49
1120,1,19,40,3,1,20,60,20,3,2,1,21
1120,1,20,60,1,1,44,30,30,3,2,1,45
